Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
126,12.49,-0.2,Gae-un LEE,17 NOV 2000,KOR,1,,"Iksan Sports Complex, Iksan (KOR)",07 JUL 2026,965,women_TJ,2026,https://worldathletics.org/athletes/athlete=14852884
128,12.48,+1.2,Yu-Ting LIN,22 OCT 1997,TPE,3,,"Banqiao Stadium, New Taipei City (TPE)",28 MAR 2026,963,women_TJ,2026,https://worldathletics.org/athletes/athlete=14791099
128,12.48,+0.1,Koko SANO,19 SEP 2007,JPN,3,,"International Stadium, Yokohama (JPN)",07 SEP 2026,963,women_TJ,2026,https://worldathletics.org/athletes/japan/koko-sano-15030183
130,12.47,,Kuria KEMMOCHI,09 AUG 1997,JPN,5,,"Lee Valley Athletics Centre, London (GBR) (i)",01 FEB 2026,962,women_TJ,2026,https://worldathletics.org/athletes/athlete=14646812
130,12.47,-0.3,Euna JEONG,28 JUL 1999,KOR,2,,"Iksan Sports Complex, Iksan (KOR)",07 JUL 2026,963,women_TJ,2026,https://worldathletics.org/athletes/athlete=14901669
132,12.46,-0.9,Mizuki KATANOSAKA,20 JUL 2004,JPN,2,,"Yanmar Stadium Nagai, Osaka (JPN)",20 JUN 2026,966,women_TJ,2026,https://worldathletics.org/athletes/japan/mizuki-katanosaka-14955596
133,12.45,-0.4,Shih-Han HUANG,18 OCT 2005,TPE,1,,"Taipei Municipal Stadium, Taipei City (TPE)",31 JAN 2026,962,women_TJ,2026,https://worldathletics.org/athletes/chinese-taipei/shih-han-huang-15047407
133,12.45,+0.3,Yini ZHU,20 AUG 2007,CHN,4,,"Guoxin Sports Center, Qingdao (CHN)",16 MAY 2026,960,women_TJ,2026,https://worldathletics.org/athletes/pr-of-china/yini-zhu-15325113
135,12.44,-0.7,Deesha GANAPATHY,16 AUG 2005,IND,9,,"Anju Bobby High Performance Centre, Bengaluru (IND)",14 MAR 2026,963,women_TJ,2026,https://worldathletics.org/athletes/india/deesha-ganapathy-14973454
135,12.44,+0.2,Juka SOEJIMA,03 AUG 2004,JPN,4,,"Yanmar Stadium Nagai, Osaka (JPN)",17 MAY 2026,959,women_TJ,2026,https://worldathletics.org/athletes/japan/juka-soejima-15008154
137,12.43,,Ying LI,29 MAR 1994,CHN,13,,"Xipu Training Base Indoor Athletics Stadium, Chengdu (CHN) (i)",11 MAR 2026,958,women_TJ,2026,https://worldathletics.org/athletes/athlete=14441107
137,12.43,-0.2,Xinjie LIU,21 MAR 2005,CHN,2,,"Hubei Olympic Sports Center, Wuhan (CHN)",12 APR 2026,959,women_TJ,2026,https://worldathletics.org/athletes/pr-of-china/xinjie-liu-15182885
137,12.43,+0.8,Lixuan LIU,06 JAN 2009,CHN,1q2,,"Olympic Sports Center, Huangshi (CHN)",02 JUL 2026,958,women_TJ,2026,https://worldathletics.org/athletes/pr-of-china/lixuan-liu-15060528
140,12.42,-0.6,Vera Chan SHANNON,19 AUG 1998,HKG,1,,"Wan Chai Sports Ground, Hong Kong (HKG)",08 MAR 2026,960,women_TJ,2026,https://worldathletics.org/athletes/athlete=14838093
140,12.42,-1.4,Rica BALDERAMA,24 NOV 2004,PHI,1,,"New Clark City Stadium, New Clark City (PHI)",14 JUN 2026,965,women_TJ,2026,https://worldathletics.org/athletes/philippines/rica-balderama-15107855
142,12.40,+0.5,Sylvia CHOW,10 MAY 2006,HKG,1,,"Wan Chai Sports Ground, Hong Kong (HKG)",10 MAY 2026,955,women_TJ,2026,https://worldathletics.org/athletes/hong-kong-china/sylvia-chow-15063901
142,12.40,+0.4,Ye-ji SEO,23 APR 2008,KOR,,,"New Clark City Stadium, New Clark City (PHI)",14 JUN 2026,955,women_TJ,2026,https://worldathletics.org/athletes/korea/ye-ji-seo-15006495
144,12.39,-1.1,Elyanura OLIMBOYEVA,05 APR 2010,UZB,1,,"AFU Athletics Stadium, Tashkent (UZB)",24 APR 2026,960,women_TJ,2026,https://worldathletics.org/athletes/uzbekistan/elyanura-olimboyeva-15324460
145,12.38,+1.3,Alia Batrisya NASARUDDIN,28 SEP 2006,MAS,1,,"Stadium UPM, Selangor (MAS)",19 JUN 2026,953,women_TJ,2026,https://worldathletics.org/athletes/malaysia/alia-batrisya-nasaruddin-15115815
145,12.38,-0.5,. MAESAROH,12 JUN 1999,INA,1,,"Jatidiri Stadium, Semarang (INA)",24 JUL 2026,956,women_TJ,2026,https://worldathletics.org/athletes/athlete=14794039
147,12.36,+0.6,Makoto YAMANAKA,08 APR 2006,JPN,5,,"Yanmar Stadium Nagai, Osaka (JPN)",17 MAY 2026,951,women_TJ,2026,https://worldathletics.org/athletes/japan/makoto-yamanaka-15049813
147,12.36,+1.3,Sawa TANAKA,08 JAN 2010,JPN,5,,"Athletic Stadium, Hikone (JPN)",04 AUG 2026,951,women_TJ,2026,https://worldathletics.org/athletes/japan/sawa-tanaka-15177297
149,12.35,,Yingshi LIN,25 NOV 2004,CHN,4f2,,"Shanxi Athletics Administrative Center, Xi'an (CHN) (i)",08 MAR 2026,950,women_TJ,2026,https://worldathletics.org/athletes/athlete=14940311
149,12.35,+0.6,Yilin LU,23 JUL 2010,CHN,5q1,,"Olympic Sports Center, Huangshi (CHN)",02 JUL 2026,950,women_TJ,2026,https://worldathletics.org/athletes/pr-of-china/yilin-lu-15246327
149,12.35,+0.5,Ziyan MEI,05 AUG 2003,CHN,4,,"Yangzhou Sports Center, Yangzhou (CHN)",31 JUL 2026,950,women_TJ,2026,https://worldathletics.org/athletes/pr-of-china/ziyan-mei-15330985
152,12.34,+1.5,. AKANKSHA,05 AUG 2004,IND,5,,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",04 APR 2026,949,women_TJ,2026,https://worldathletics.org/athletes/india/akanksha-15053322
152,12.34,+0.7,Hina TAGUCHI,25 SEP 2002,JPN,8,,"Lemon Gas Stadium, Hiratsuka (JPN)",26 APR 2026,949,women_TJ,2026,https://worldathletics.org/athletes/japan/hina-taguchi-14955867
154,12.33,-0.4,Kanaho SANO,09 JAN 2007,JPN,6,,"Kanseki Stadium, Utsunomiya (JPN)",24 MAY 2026,950,women_TJ,2026,https://worldathletics.org/athletes/japan/kanaho-sano-15005221
155,12.32,-0.1,Martina ILISIYUS LAKRA,20 AUG 2001,IND,9,,"Birsa Munda Foot Ball Stadium, Morabadi, Ranchi (IND)",23 MAY 2026,947,women_TJ,2026,https://worldathletics.org/athletes/athlete=14918532
156,12.31,,Beilu LI,09 FEB 2010,CHN,5f2,,"Shanxi Athletics Administrative Center, Xi'an (CHN) (i)",08 MAR 2026,946,women_TJ,2026,https://worldathletics.org/athletes/pr-of-china/beilu-li-15246322
157,12.30,-2.5,Preeti ROHATAS,24 APR 2005,IND,6,,"Jawaharlal Nehru Stadium, New Delhi (IND)",11 APR 2026,960,women_TJ,2026,https://worldathletics.org/athletes/india/preeti-rohatas-15045551
157,12.30,0.0,Seongi JANG,25 AUG 2005,KOR,1,,"Yecheon Stadium, Yecheon (KOR)",22 JUN 2026,945,women_TJ,2026,https://worldathletics.org/athletes/athlete=14910564
157,12.30,-0.4,Hanning GAO,06 DEC 2011,CHN,4,,"Olympic Sports Center, Huangshi (CHN)",05 JUL 2026,947,women_TJ,2026,https://worldathletics.org/athletes/pr-of-china/hanning-gao-15246361
157,12.30,+1.8,Hiromi KATO,03 MAR 2010,JPN,6,,"Athletic Stadium, Hikone (JPN)",04 AUG 2026,945,women_TJ,2026,https://worldathletics.org/athletes/japan/hiromi-kato-15249758
157,12.30,+1.5,Tokiwa FUJII,24 OCT 2009,JPN,,,"Athletic Stadium, Hikone (JPN)",04 AUG 2026,945,women_TJ,2026,https://worldathletics.org/athletes/japan/tokiwa-fujii-15261662
157,12.30,+1.7,Mei UEDA,31 JUL 2004,JPN,3,,"Kusanagi Athletic Stadium, Shizuoka (JPN)",23 AUG 2026,945,women_TJ,2026,https://worldathletics.org/athletes/japan/mei-ueda-14999944
163,12.29,,Mengting MO,10 NOV 2005,CHN,7f2,,"Shanxi Athletics Administrative Center, Xi'an (CHN) (i)",08 MAR 2026,944,women_TJ,2026,https://worldathletics.org/athletes/pr-of-china/mengting-mo-15043453
163,12.29,-0.2,Rinku CHOUDHARY,11 NOV 2002,IND,1,,"Sawai Mansingh Stadium,, Jaipur (IND)",05 APR 2026,945,women_TJ,2026,https://worldathletics.org/athletes/india/rinku-choudhary-14970960
163,12.29,+1.1,Zifei WANG,21 MAR 2010,CHN,7f,,"Shanxi Athletics Administrative Center, Xi'an (CHN)",19 JUN 2026,944,women_TJ,2026,https://worldathletics.org/athletes/pr-of-china/zifei-wang-15246317
163,12.29,+0.5,Toajina TAKEYASU,11 MAY 2008,JPN,3,,"Prefectural Stadium, Marugame (JPN)",22 JUN 2026,944,women_TJ,2026,https://worldathletics.org/athletes/japan/toajina-takeyasu-15153952
167,12.28,-0.7,Manman DUAN,30 DEC 2005,CHN,6,,"Guoxin Sports Center, Qingdao (CHN)",16 MAY 2026,947,women_TJ,2026,https://worldathletics.org/athletes/pr-of-china/manman-duan-15137236
167,12.28,+1.2,Hikari TAKEMOTO,09 MAY 2008,JPN,7,,"Athletic Stadium, Hikone (JPN)",04 AUG 2026,943,women_TJ,2026,https://worldathletics.org/athletes/japan/hikari-takemoto-15174870
169,12.27,-1.0,Ying TANG,03 NOV 2004,CHN,5,,"Yangzhou Sports Center, Yangzhou (CHN)",31 JUL 2026,948,women_TJ,2026,https://worldathletics.org/athletes/pr-of-china/ying-tang-15344359
169,12.27,+1.0,Hikari KIKUCHI,13 JUN 2000,JPN,9,,"Takebishi Stadium, Kyoto (JPN)",13 SEP 2026,942,women_TJ,2026,https://worldathletics.org/athletes/athlete=14855847
171,12.26,-0.2,Naterriya AROKA,10 MAR 2008,THA,6,,"Kai Tak Youth Sports Ground, Hong Kong (HKG)",29 MAY 2026,942,women_TJ,2026,https://worldathletics.org/athletes/thailand/naterriya-aroka-15191836
171,12.26,+0.6,Shion HASHIMOTO,10 OCT 2006,JPN,1,,"Kusanagi Athletic Stadium, Shizuoka (JPN)",12 JUL 2026,941,women_TJ,2026,https://worldathletics.org/athletes/japan/shion-hashimoto-14962965
171,12.26,-0.8,Rio SAKUMA,07 MAY 2004,JPN,6,,"Okura Sports Park Athletics Field, Tokyo (JPN)",08 AUG 2026,945,women_TJ,2026,https://worldathletics.org/athletes/japan/rio-sakuma-14958678
174,12.25,+0.5,Manali CHAUHAN,21 JAN 2003,IND,6,,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",04 APR 2026,940,women_TJ,2026,https://worldathletics.org/athletes/india/manali-chauhan-15034062
174,12.25,-0.3,Katyea EBRI,12 FEB 2007,INA,2,,"Jatidiri Stadium, Semarang (INA)",24 JUL 2026,941,women_TJ,2026,https://worldathletics.org/athletes/indonesia/katyea-ebri-15105988
174,12.25,+1.2,Sora KURIHARA,07 AUG 2008,JPN,8,,"Athletic Stadium, Hikone (JPN)",04 AUG 2026,940,women_TJ,2026,https://worldathletics.org/athletes/japan/sora-kurihara-15255985
177,12.24,+1.8,Akane TAKAMURA,03 JUL 2001,JPN,1,,"ND Soft Stadium, Tendo (JPN)",16 MAY 2026,939,women_TJ,2026,https://worldathletics.org/athletes/japan/akane-takamura-15050642
177,12.24,+1.7,Sayaka ASANO,11 OCT 1996,JPN,,,"Takebishi Stadium, Kyoto (JPN)",24 MAY 2026,939,women_TJ,2026,https://worldathletics.org/athletes/athlete=14811104
177,12.24,+0.5,Xinyi CAI,28 DEC 2010,CHN,7q1,,"Olympic Sports Center, Huangshi (CHN)",02 JUL 2026,939,women_TJ,2026,https://worldathletics.org/athletes/pr-of-china/xinyi-cai-15246332
177,12.24,+0.4,Haruhi SASAKI,08 SEP 2009,JPN,10,,"Athletic Stadium, Hikone (JPN)",04 AUG 2026,939,women_TJ,2026,https://worldathletics.org/athletes/japan/haruhi-sasaki-15254546
181,12.22,+0.7,Minaho MURAKAMI,21 AUG 1998,JPN,1,,"Honjo Athletic Stadium, Kitakyushu (JPN)",23 MAY 2026,937,women_TJ,2026,https://worldathletics.org/athletes/athlete=14858010
182,12.21,,Issayeva ALISSA,08 APR 2009,KAZ,4,,"Athletic Center Olga Rypakova, Ust-Kamenogorsk (KAZ) (i)",28 FEB 2026,936,women_TJ,2026,https://worldathletics.org/athletes/kazakhstan/issayeva-alissa-15225358
182,12.21,+0.8,Yuna HARADA,13 SEP 2008,JPN,2,,"Nihon University Stadium, Tokyo (JPN)",25 JUL 2026,936,women_TJ,2026,https://worldathletics.org/athletes/japan/yuna-harada-15168034
182,12.21,+0.6,Yuka AO,21 OCT 2008,JPN,11,,"Athletic Stadium, Hikone (JPN)",04 AUG 2026,936,women_TJ,2026,https://worldathletics.org/athletes/japan/yuka-ao-15184798
185,12.20,+1.9,Sakura MIYAHATA,17 APR 1995,JPN,1,,"Konoike Athletics Stadium, Nara (JPN)",29 MAR 2026,935,women_TJ,2026,https://worldathletics.org/athletes/athlete=14766853
185,12.20,-0.1,Kurumi HATA,22 FEB 2005,JPN,7,,"Kanseki Stadium, Utsunomiya (JPN)",24 MAY 2026,935,women_TJ,2026,https://worldathletics.org/athletes/japan/kurumi-hata-14950014
185,12.20,+1.9,Sakura SAITO,07 MAY 2008,JPN,1,,"Miyagi Stadium, Rifu (JPN)",14 JUN 2026,935,women_TJ,2026,https://worldathletics.org/athletes/japan/sakura-saito-15254229
185,12.20,+1.2,Sofya SAZONOVA,23 JAN 2008,KAZ,5,,"Kazakhstan National University, Astana (KAZ)",23 JUL 2026,935,women_TJ,2026,https://worldathletics.org/athletes/kazakhstan/sofya-sazonova-15038090
185,12.20,-0.2,Zijun ZHAO,25 FEB 2007,CHN,6,,"Yangzhou Sports Center, Yangzhou (CHN)",31 JUL 2026,936,women_TJ,2026,https://worldathletics.org/athletes/pr-of-china/zijun-zhao-15044960
190,12.19,+0.6,Yura TAGUCHI,13 AUG 2005,JPN,9,,"Kanseki Stadium, Utsunomiya (JPN)",24 MAY 2026,933,women_TJ,2026,https://worldathletics.org/athletes/japan/yura-taguchi-14955863
190,12.19,+0.3,Yuina KOZUKA,13 APR 2010,JPN,1,,"Athletic Stadium, Hikone (JPN)",20 JUN 2026,933,women_TJ,2026,https://worldathletics.org/athletes/japan/yuina-kozuka-15246567
190,12.19,-0.6,Nanami KUMANO,23 DEC 2008,JPN,2,,"Athletic Stadium, Hikone (JPN)",20 JUN 2026,936,women_TJ,2026,https://worldathletics.org/athletes/japan/nanami-kumano-15172915
190,12.19,+0.7,Borui WEI,29 JAN 2009,CHN,3q2,,"Olympic Sports Center, Huangshi (CHN)",02 JUL 2026,933,women_TJ,2026,https://worldathletics.org/athletes/pr-of-china/borui-wei-15339738
194,12.18,+1.7,Miyu IWABUCHI,19 APR 2002,JPN,2,,"Nihon University Stadium, Tokyo (JPN)",29 MAR 2026,932,women_TJ,2026,https://worldathletics.org/athletes/japan/miyu-iwabuchi-14983216
194,12.18,0.0,Yumi SATO,06 AUG 2005,JPN,10,,"Kanseki Stadium, Utsunomiya (JPN)",24 MAY 2026,932,women_TJ,2026,https://worldathletics.org/athletes/japan/yumi-sato-15179379
196,12.17,+1.2,Waka NAKAMURA,17 MAR 2005,JPN,2,,"Fukuoka University Stadium, Fukuoka (JPN)",21 MAR 2026,931,women_TJ,2026,https://worldathletics.org/athletes/athlete=14898345
196,12.17,+1.7,Kanon OKAZIMA,22 JAN 2008,JPN,7,,"Kai Tak Youth Sports Ground, Hong Kong (HKG)",29 MAY 2026,931,women_TJ,2026,https://worldathletics.org/athletes/japan/kanon-okazima-15047050
196,12.17,-0.3,Kam Ching HUANG,11 FEB 2007,HKG,,,"Kai Tak Youth Sports Ground, Hong Kong (HKG)",29 MAY 2026,932,women_TJ,2026,https://worldathletics.org/athletes/hong-kong-china/kam-ching-huang-15114181
196,12.17,+1.4,Ayane IMAI,26 FEB 2009,JPN,12,,"Athletic Stadium, Hikone (JPN)",04 AUG 2026,931,women_TJ,2026,https://worldathletics.org/athletes/japan/ayane-imai-15249583
200,12.16,+1.8,Yuki FURUKAWA,16 SEP 2000,JPN,2,,"Nagaragawa Stadium, Gifu (JPN)",09 MAY 2026,930,women_TJ,2026,https://worldathletics.org/athletes/athlete=14855796
200,12.16,0.0,Kaho KOMATSU,05 MAR 2006,JPN,6,,"Yanmar Stadium Nagai, Osaka (JPN)",20 JUN 2026,930,women_TJ,2026,https://worldathletics.org/athletes/japan/kaho-komatsu-14997974
200,12.16,+1.8,Reika OMORI,14 JUN 2007,JPN,1,,"Municipal Stadium, Nagano (JPN)",11 JUL 2026,930,women_TJ,2026,https://worldathletics.org/athletes/japan/reika-omori-15052708
200,12.16,-1.3,Koharu MITSUHASHI,12 APR 2006,JPN,1,,"Chukyo University Athletics Field, Toyota (JPN)",01 AUG 2026,937,women_TJ,2026,https://worldathletics.org/athletes/japan/koharu-mitsuhashi-14998529
204,12.15,,Alisa ISAEVA,08 APR 2009,KAZ,1,,"Athletic Center Olga Rypakova, Ust-Kamenogorsk (KAZ) (i)",20 FEB 2026,929,women_TJ,2026,https://worldathletics.org/athletes/kazakhstan/alisa-isaeva-15123317
204,12.15,+1.6,Sora MATSUKAWA,08 JUN 2008,JPN,3,,"Municipal Stadium, Hiroshima (JPN)",29 APR 2026,929,women_TJ,2026,https://worldathletics.org/athletes/japan/sora-matsukawa-15213039
204,12.15,+0.5,Kokoro SONO,09 APR 2008,JPN,1,,"Nagaragawa Stadium, Gifu (JPN)",21 JUN 2026,929,women_TJ,2026,https://worldathletics.org/athletes/japan/kokoro-sono-15183605
207,12.14,+1.0,Zi-Yun ZUNG,04 APR 2009,TPE,1,,"Banqiao Stadium, New Taipei City (TPE)",12 MAR 2026,928,women_TJ,2026,https://worldathletics.org/athletes/chinese-taipei/zi-yun-zung-15113266
207,12.14,+1.0,Wakana KAMOSHITA,19 MAY 2001,JPN,2,,"ND Soft Stadium, Tendo (JPN)",16 MAY 2026,928,women_TJ,2026,https://worldathletics.org/athletes/athlete=14855849
207,12.14,0.0,Yuka SOBUE,29 NOV 2010,JPN,1,,"Municipal Mizuho Stadium, Nagoya (JPN)",24 MAY 2026,928,women_TJ,2026,https://worldathletics.org/athletes/japan/yuka-sobue-15254368
207,12.14,+1.2,Karin MIYAZAKI,07 NOV 2008,JPN,1,,"Showa Denko Stadium, Oita (JPN)",22 JUN 2026,928,women_TJ,2026,https://worldathletics.org/athletes/japan/karin-miyazaki-15148393
207,12.14,+1.2,Riko FUKUMA,14 MAR 2008,JPN,10,,"International Stadium, Yokohama (JPN)",07 SEP 2026,928,women_TJ,2026,https://worldathletics.org/athletes/japan/riko-fukuma-15113119
212,12.13,+0.9,Tashya S. FERNANDO,27 AUG 2008,SRI,2,,"Diyagama Stadium, Diyagama (SRI)",01 APR 2026,927,women_TJ,2026,https://worldathletics.org/athletes/sri-lanka/tashya-s-fernando-15173700
212,12.13,0.0,Yasmin Binti NURKHALEESA,,MAS,,,"The Kallang - Singapore Sports Hub, Singapore (SGP)",17 APR 2026,927,women_TJ,2026,https://worldathletics.org/athletes/malaysia/yasmin-binti-nurkhaleesa-15103843
212,12.13,-2.2,Karina SAKAI,19 FEB 2009,JPN,,,"Komazawa Olympic Park Athletic Stadium, Tokyo (JPN)",24 APR 2026,940,women_TJ,2026,https://worldathletics.org/athletes/japan/karina-sakai-15151770
212,12.13,-0.4,Aina SHIBATA,26 AUG 2006,JPN,11,,"International Stadium, Yokohama (JPN)",07 SEP 2026,929,women_TJ,2026,https://worldathletics.org/athletes/japan/aina-shibata-15027833
216,12.12,+1.7,Yuri FUDENO,18 APR 1989,JPN,1,,"Nihon University Stadium, Tokyo (JPN)",18 APR 2026,926,women_TJ,2026,https://worldathletics.org/athletes/japan/yuri-fudeno-14947905
216,12.12,+1.2,. SHASHI,06 AUG 2006,IND,3,,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",26 APR 2026,926,women_TJ,2026,https://worldathletics.org/athletes/india/shashi-15262273
218,12.11,+0.1,Komomo ASAI,07 JAN 2007,JPN,7,,"Yanmar Stadium Nagai, Osaka (JPN)",20 JUN 2026,925,women_TJ,2026,https://worldathletics.org/athletes/japan/komomo-asai-14997290
218,12.11,+1.0,Sayaka KIMURA,20 JUL 1999,JPN,1,,"Prefectural Yamanokuchi Athletics Stadium, Miyakonojo (JPN)",05 JUL 2026,925,women_TJ,2026,https://worldathletics.org/athletes/japan/sayaka-kimura-14949210
218,12.11,-0.2,Tomoka KURIYA,14 MAR 2005,JPN,8,,"Okura Sports Park Athletics Field, Tokyo (JPN)",08 AUG 2026,926,women_TJ,2026,https://worldathletics.org/athletes/japan/tomoka-kuriya-14957220
221,12.10,0.0,Han-Yun TSAI,04 SEP 2007,TPE,2,,"Banqiao Stadium, New Taipei City (TPE)",12 MAR 2026,924,women_TJ,2026,https://worldathletics.org/athletes/chinese-taipei/han-yun-tsai-15110278
221,12.10,+1.2,Seon-yoo YUN,25 AUG 2005,KOR,2,,"Seocheon Sports Complex, Seocheon (KOR)",30 JUN 2026,924,women_TJ,2026,https://worldathletics.org/athletes/korea/seon-yoo-yun-14988220
221,12.10,+0.2,Xiaoyan ZHANG,01 JUN 2011,CHN,5,,"Olympic Sports Center, Huangshi (CHN)",05 JUL 2026,924,women_TJ,2026,https://worldathletics.org/athletes/pr-of-china/xiaoyan-zhang-15246331
221,12.10,-0.6,Ayumi MIYAZAWA,01 JUL 2000,JPN,10,,"Takebishi Stadium, Kyoto (JPN)",13 SEP 2026,927,women_TJ,2026,https://worldathletics.org/athletes/athlete=14855439
225,12.09,+0.4,Yuen Wa KAM,,HKG,2,,"Wan Chai Sports Ground, Hong Kong (HKG)",08 MAR 2026,923,women_TJ,2026,https://worldathletics.org/athletes/athlete=14886845
225,12.09,+0.5,Hyeon-jeong LEE,15 MAR 1997,KOR,2,,"Haenam Useul Stadium, Haenam (KOR)",27 MAY 2026,923,women_TJ,2026,https://worldathletics.org/athletes/athlete=14603341
225,12.09,-0.5,Naima KARIMOVA,04 JAN 2006,UZB,2,,"AFU Athletics Stadium, Tashkent (UZB)",25 JUN 2026,926,women_TJ,2026,https://worldathletics.org/athletes/uzbekistan/naima-karimova-15335946
225,12.09,+0.2,Ruhan ZHOU,09 FEB 2009,CHN,4q2,,"Olympic Sports Center, Huangshi (CHN)",02 JUL 2026,923,women_TJ,2026,https://worldathletics.org/athletes/pr-of-china/ruhan-zhou-15172607
229,12.08,+0.2,Huiling XIE,16 APR 2011,CHN,6,,"Olympic Sports Center, Huangshi (CHN)",05 JUL 2026,922,women_TJ,2026,https://worldathletics.org/athletes/pr-of-china/huiling-xie-15246324
230,12.07,,Ziyu XIAO,23 AUG 2002,CHN,8f2,,"Shanxi Athletics Administrative Center, Xi'an (CHN) (i)",08 MAR 2026,921,women_TJ,2026,https://worldathletics.org/athletes/pr-of-china/ziyu-xiao-14974794
231,12.06,+1.3,Kio NAKAZAWA,26 SEP 1994,JPN,5,,"ND Soft Stadium, Tendo (JPN)",16 MAY 2026,920,women_TJ,2026,https://worldathletics.org/athletes/athlete=14722806
232,12.05,-0.3,Moka SETOYAMA,23 JUN 2008,JPN,2,,"Nagaragawa Stadium, Gifu (JPN)",21 JUN 2026,920,women_TJ,2026,https://worldathletics.org/athletes/japan/moka-setoyama-15054495
233,12.04,+1.0,A.U.K. MAYAN,02 DEC 2001,SRI,7,,"Diyagama Stadium, Diyagama (SRI)",01 MAR 2026,918,women_TJ,2026,https://worldathletics.org/athletes/sri-lanka/auk-mayan-15047272
233,12.04,+1.7,Yun Ting LIN,15 SEP 2007,TPE,2,,"Tsueng Kwan O Sports Ground, Hong Kong (HKG)",13 JUN 2026,918,women_TJ,2026,https://worldathletics.org/athletes/chinese-taipei/yun-ting-lin-15258403
233,12.04,+0.4,Tomomi KO,17 JUN 2005,JPN,9,,"Yanmar Stadium Nagai, Osaka (JPN)",20 JUN 2026,918,women_TJ,2026,https://worldathletics.org/athletes/japan/tomomi-ko-14996438
236,12.03,+0.9,Neha HETTIARACHCHI,01 NOV 2003,SRI,8,,"Diyagama Stadium, Diyagama (SRI)",01 MAR 2026,917,women_TJ,2026,https://worldathletics.org/athletes/sri-lanka/neha-hettiarachchi-14977231
236,12.03,-0.3,Ayane FUKUHARA,12 AUG 2006,JPN,2,,"Yanmar Stadium Nagai, Osaka (JPN)",03 APR 2026,918,women_TJ,2026,https://worldathletics.org/athletes/japan/ayane-fukuhara-14965728
236,12.03,-0.4,Huijin LEE,25 NOV 1998,KOR,5,,"Jeongseon Sports Complex, Jeongseon (KOR)",13 MAY 2026,919,women_TJ,2026,https://worldathletics.org/athletes/athlete=14670905
236,12.03,+0.9,Rimi IMAOKA,02 OCT 2004,JPN,10,,"Yanmar Stadium Nagai, Osaka (JPN)",17 MAY 2026,917,women_TJ,2026,https://worldathletics.org/athletes/japan/rimi-imaoka-14962113
240,12.02,+1.3,Renuka DEVI,26 AUG 2009,IND,4,,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",26 APR 2026,916,women_TJ,2026,https://worldathletics.org/athletes/india/renuka-devi-15318002
240,12.02,+0.9,Nodoka HONDA,16 OCT 2007,JPN,1,,"Prefectural Yamanokuchi Athletics Stadium, Miyakonojo (JPN)",23 AUG 2026,916,women_TJ,2026,https://worldathletics.org/athletes/japan/nodoka-honda-15009893
242,12.01,+0.8,Jingyi MAO,14 NOV 2003,CHN,11,,"Sports Center, Nanping (CHN)",04 JUN 2026,915,women_TJ,2026,https://worldathletics.org/athletes/athlete=14942105
242,12.01,+0.1,Parisa NABIZADEH,15 DEC 2005,IRI,2,,"Ghandomi Stadium, Bandar-e Torkman (IRI)",16 JUN 2026,915,women_TJ,2026,https://worldathletics.org/athletes/islamic-republic-of-iran/parisa-nabizadeh-15121679
244,12.00,-0.6,Nithya SHREE,04 JAN 2008,IND,1,,"Anju Bobby High Performance Centre, Bengaluru (IND)",14 MAR 2026,917,women_TJ,2026,https://worldathletics.org/athletes/india/nithya-shree-15302225
244,12.00,+0.8,Xinmeng LI,17 JUN 2009,CHN,12,,"Sports Center, Nanping (CHN)",04 JUN 2026,914,women_TJ,2026,https://worldathletics.org/athletes/pr-of-china/xinmeng-li-15330983
244,12.00,0.0,Ako YAMADA,05 JUL 2005,JPN,3,,"Kusanagi Athletic Stadium, Shizuoka (JPN)",12 JUL 2026,914,women_TJ,2026,https://worldathletics.org/athletes/japan/ako-yamada-15049869
244,12.00,0.0,Anna UOMI,13 FEB 1999,JPN,1,,"Athletics Stadium, Toyama (JPN)",18 JUL 2026,914,women_TJ,2026,https://worldathletics.org/athletes/japan/anna-uomi-15177322
248,11.99,0.0,Aitong ZHANGYU,09 AUG 2006,CHN,9f,,"Shanxi Athletics Administrative Center, Xi'an (CHN)",19 JUN 2026,913,women_TJ,2026,https://worldathletics.org/athletes/pr-of-china/aitong-zhangyu-15140954
248,11.99,+0.3,Honami SHIMA,12 APR 2008,JPN,5,,"Athletic Stadium, Hikone (JPN)",20 JUN 2026,913,women_TJ,2026,https://worldathletics.org/athletes/japan/honami-shima-15112786
250,11.98,,Anastassiya KONONOVICH,11 JUN 2005,KAZ,4,,"Track & Field complex QAZAQSTAN, Astana (KAZ) (i)",11 JAN 2026,912,women_TJ,2026,https://worldathletics.org/athletes/kazakhstan/anastassiya-kononovich-15019877
250,11.98,,Darya MARTIN,09 AUG 2008,KAZ,4,,"Athletic Center Olga Rypakova, Ust-Kamenogorsk (KAZ) (i)",20 FEB 2026,912,women_TJ,2026,https://worldathletics.org/athletes/kazakhstan/darya-martin-15123319
250,11.98,-0.8,Kanae MIYAMOTO,26 SEP 1999,JPN,2,,"Denka Big Swan Stadium, Niigata (JPN)",12 APR 2026,916,women_TJ,2026,https://worldathletics.org/athletes/athlete=14858525
